,x1,y1,x,y,angle,size
1459,922,691,-6,-13,-2.0032041023654346,14.317821063276353
1460,943,691,-17,-33,-2.0701430484750265,37.589892258425
1461,964,691,-28,-112,-1.8241605376010352,115.69356075426151
1462,985,691,-44,-155,-1.847390957614229,161.1241757155021
1463,1006,691,-3,-81,-1.6201389590478665,81.09870529176159
1464,1027,691,-16,-105,-1.7220140169413374,106.21205204683694
1465,1048,691,-5,-40,-1.7161063374305987,41.43669871020132
1466,1132,691,15,32,1.1324597669369387,35.34119409414458
1467,1153,691,3,1,0.5880026035475675,3.605551275463989
1468,1174,691,35,33,0.7559948751934432,48.104053883222775
1469,1195,691,25,6,0.23554498072086333,25.709920264364882
1470,1216,691,35,11,0.33029735482925365,37.0
1471,1237,691,6,26,1.3439974787410107,26.68332812825267
1472,1258,691,8,-5,-0.5585993153435624,9.433981132056603
